date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2023-10-20,test,test,-0.0129514185649567,0.0090357275261127,-0.0165299663976063,0.5361273740133133,0.0062865399561233,0.457586086030563,0,1.0,1.0,-0.0129514185649567,-0.0129514185649567,1.1148137336573882,1.012461584954091,1.0,1.0,-0.0129514185649567,0.9641903078633939
2023-10-23,test,test,-0.0037281991302126,0.0088079326595889,-0.0165299663976063,0.6456198044091335,0.0040863833228663,0.3502938122680001,0,1.0,1.0,-0.0037281991302126,-0.0037281991302126,1.110665224105242,1.008693954156627,1.0,1.0,-0.0037281991302126,0.9606023069431545
2023-10-24,test,test,-0.0021924071622638,0.00855647684632,-0.016020558622399,0.7549063199823011,0.002508504513645,0.2425851755040542,0,1.0,1.0,-0.0021924071622638,-0.0021924071622638,1.1082328610524181,1.0064849087553238,1.0,1.0,-0.0021924071622638,0.9584985825182288
2023-10-25,test,test,0.0010021937963135,0.0082994434635484,-0.0139477985278988,0.8465813860208402,0.001433115654454,0.1519854983247054,0,1.0,1.0,0.0010021937963135,0.0010021937963135,1.1093440818869407,1.007494107308757,1.0,1.0,0.0010021937963135,0.9594596653665961
2023-10-26,test,test,-0.0024515825511631,0.0080689857799272,-0.0139477985278988,0.8951509962154901,0.0009030391501837,0.1039459646343259,0,1.0,1.0,-0.0024515825511631,-0.0024515825511631,1.1066277642914413,1.0050271775114756,1.0,1.0,-0.0024515825511631,0.9571103517372538
2023-10-27,test,test,-0.0049773328085812,0.0079176038129544,-0.0139477985278988,0.91335543306003,0.0007065929180237,0.0859379740219459,0,1.0,1.0,-0.0049773328085812,-0.0049773328085812,1.1011333946096356,1.0000372513306108,1.0,1.0,-0.0049773328085812,0.9523583309869931
2023-10-30,test,test,0.0106625501199189,0.0081085474429248,-0.0139477985278988,0.9045924045469896,0.0008829846500418,0.0945246108029686,0,1.0,1.0,0.0106625501199189,0.0106625501199189,1.1129371015970033,1.010757248334556,1.0,1.0,0.0106625501199189,0.9625672291468151
2023-10-31,test,test,0.0003770591048797,0.0078620709453825,-0.0139477985278988,0.9375243737594274,0.0004950507008789,0.0619805755396934,0,1.0,1.0,0.0003770591048797,0.0003770591048797,1.1133568237893832,1.0111384354183777,1.0,1.0,0.0003770591048797,0.9629302423190338
2023-11-01,test,test,0.0063784473572732,0.0077810349837656,-0.0139477985278988,0.9491857835999749,0.0003734032532522,0.0504408131467728,0,1.0,1.0,0.0063784473572732,0.0063784473572732,1.1204810081435237,1.0176085413786216,1.0,1.0,0.0063784473572732,0.9690918721037325
2023-11-02,test,test,0.0202239063008083,0.0090250882686709,-0.0139477985278988,0.7193912084499533,0.003953960593361,0.2766548309566858,0,1.0,1.0,0.0202239063008083,0.0202239063008083,1.1433722055647582,1.0383980753813689,1.0,1.0,0.0202239063008083,0.9888902204937648
2023-11-03,test,test,0.0036110265535653,0.0087947402422184,-0.0139477985278988,0.8187967427849729,0.0020839207430827,0.1791193364719441,0,1.0,1.0,0.0036110265535653,0.0036110265535653,1.1475084164488143,1.042154536663593,1.0,1.0,0.0036110265535653,0.9924675844293543
