date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2020-01-17,train,test,0.0113017652485275,0.0066463614855575,-0.0152170447065796,0.9552604282232297,0.0443685349145099,0.0003710368622603,0,1.0,1.0,0.0113017652485275,0.0113017652485275,0.9989784143939379,0.9989784143939379,1.0,1.0,0.0113017652485275,0.9989784143939379
2020-01-20,train,test,-0.0023267729334861,0.0064690421295536,-0.0152170447065796,0.9631674862577172,0.0365534268679161,0.0002790868743668,0,1.0,1.0,-0.0023267729334861,-0.0023267729334861,0.9966567205328533,0.9966567205328533,1.0,1.0,-0.0023267729334861,0.9966567205328533
2020-01-21,train,test,-0.0049299274178027,0.0063871626541205,-0.0152170447065796,0.961995404677091,0.0377237878615865,0.0002808074613221,0,1.0,1.0,-0.0049299274178027,-0.0049299274178027,0.9917553668261189,0.9917553668261189,1.0,1.0,-0.0049299274178027,0.9917553668261189
2020-01-22,train,test,-0.0039196932514991,0.0062665728811792,-0.0152170447065796,0.963968559258908,0.0357710099044573,0.0002604308366344,0,1.0,1.0,-0.0039196932514991,-0.0039196932514991,0.987875598725447,0.987875598725447,1.0,1.0,-0.0039196932514991,0.987875598725447
2020-01-23,train,test,-0.0057825026513456,0.006238587961181,-0.0152170447065796,0.9597214054504132,0.0399816378931879,0.0002969566563989,0,1.0,1.0,-0.0057825026513456,-0.0057825026513456,0.9821796896326599,0.9821796896326599,1.0,1.0,-0.0057825026513456,0.9821796896326599
2020-01-24,train,test,0.0045596368402053,0.0061507884251779,-0.0152170447065796,0.9667402415160644,0.0330152865775394,0.0002444719063963,0,1.0,1.0,0.0045596368402053,0.0045596368402053,0.9866682977640904,0.9866682977640904,1.0,1.0,0.0045596368402053,0.9866682977640904
2020-01-27,train,test,-0.0206787900587004,0.0078242576551218,-0.017985327091706,0.5922447839207453,0.4013428907193651,0.0064123253598896,0,1.0,1.0,-0.0206787900587004,-0.0206787900587004,0.9664747003387522,0.9664747003387522,1.0,1.0,-0.0206787900587004,0.9664747003387522
2020-01-28,train,test,0.012509156577517,0.0081813573005558,-0.017985327091706,0.5488703478508518,0.4435600370462443,0.0075696151029039,0,1.0,1.0,0.012509156577517,0.012509156577517,0.9786404164780211,0.9786404164780211,1.0,1.0,0.012509156577517,0.9786404164780211
2020-01-29,train,test,0.0065682887742628,0.0080936441661296,-0.017985327091706,0.6580499191361305,0.3371249568786608,0.0048251239852085,0,1.0,1.0,0.0065682887742628,0.0065682887742628,0.9850895660921453,0.9850895660921453,1.0,1.0,0.0065682887742628,0.9850895660921453
2020-01-30,train,test,-0.0072327515420597,0.0080445890526986,-0.017985327091706,0.6844547293955485,0.3115029336157063,0.0040423369887446,0,1.0,1.0,-0.0072327515420597,-0.0072327515420597,0.9779903623505098,0.9779903623505098,1.0,1.0,-0.0072327515420597,0.9779903623505098
2020-01-31,train,test,-0.0116738206553066,0.0083071760283941,-0.017985327091706,0.5637409001661841,0.4300634668342468,0.0061956329995691,0,1.0,1.0,-0.0116738206553066,-0.0116738206553066,0.9666398590296513,0.9666398590296513,1.0,1.0,-0.0116738206553066,0.9666398590296513
2020-02-03,train,test,0.0039205917855259,0.0081111580893018,-0.017985327091706,0.6991088583986133,0.297265528130632,0.0036256134707543,0,1.0,1.0,0.0039205917855259,0.0039205917855259,0.9704370981688549,0.9704370981688549,1.0,1.0,0.0039205917855259,0.9704370981688549
2020-02-04,train,test,0.0166814841059737,0.0088622653500862,-0.017985327091706,0.4818129633915955,0.5088957330791395,0.009291303529265,1,0.6007078845462255,1.0,0.0166814841059737,0.0166814841059737,0.9867612058257186,0.9867612058257186,0.5,1.0,0.0166814841059737,0.9867612058257186
2020-02-05,train,test,0.0160681661160497,0.0094508475835343,-0.017985327091706,0.3033444414498891,0.6811134779064828,0.0155420806436279,1,0.6007078845462255,0.6007078845462255,0.0160681661160497,0.009652274076109555,1.0027447177685864,0.9963318101753726,0.5,0.5,0.00803408305802485,0.9947208587542036
2020-02-06,train,test,0.0095755274224307,0.0094583747213476,-0.017985327091706,0.3561743793220291,0.6316106750493613,0.0122149456286095,1,0.6007078845462255,0.6007078845462255,0.0095755274224307,0.005752094821342717,1.0123926455913161,1.0020793194831668,0.5,0.5,0.00478776371121535,0.99949476623581
2020-02-07,train,test,-3.0557548351383464e-05,0.0091702375788792,-0.017985327091706,0.5135468060971068,0.4795381854318938,0.0069150084709995,0,1.0,0.6007078845462255,-3.0557548351383464e-05,-1.8356160227078562e-05,1.0123617098267608,1.0020609253234416,1.0,0.5,-1.5278774175691732e-05,0.9994794952976478
2020-02-10,train,test,0.0005095022273565,0.0088917510856458,-0.0178335630871439,0.664350784894414,0.3317057027066807,0.003943512398905,0,1.0,1.0,0.0005095022273565,0.0005095022273565,1.0128776417958907,1.0025716076826932,1.0,1.0,0.0005095022273565,0.9999888620774345
2020-02-11,train,test,0.0067618880993952,0.0087785437839691,-0.0178335630871439,0.7514757518912559,0.2457015188321674,0.0028227292765763,0,1.0,1.0,0.0067618880993952,0.0067618880993952,1.0197498153175162,1.0093738568108646,1.0,1.0,0.0067618880993952,1.0067735877899149
2020-02-12,train,test,0.0058317050962113,0.0086301557441792,-0.0178335630871439,0.827360869684658,0.1707784594898031,0.001860670825539,0,1.0,1.0,0.0058317050962113,0.0058317050962113,1.0257140694950284,1.0152774246779313,1.0,1.0,0.0058317050962113,1.0126619473528093
2020-02-13,train,test,-0.0030831538097104,0.0084012596152912,-0.0178335630871439,0.8793242531305958,0.1194899309111074,0.0011858159582963,0,1.0,1.0,-0.0030831538097104,-0.0030831538097104,1.0225565053831756,1.0121519887937227,1.0,1.0,-0.0030831538097104,1.0095445629690947
2020-02-14,train,test,0.0047315684223185,0.0082273663902986,-0.0178335630871439,0.9186293203218489,0.080607467825153,0.0007632118529979,0,1.0,1.0,0.0047315684223185,0.0047315684223185,1.027406265892997,1.0169524029706876,1.0,1.0,0.0047315684223185,1.0143326106990906
2020-02-17,train,test,0.0065469367061616,0.008136333761042,-0.0178335630871439,0.9368281033835664,0.062589563854925,0.0005823327615086,0,1.0,1.0,0.0065469367061616,0.0065469367061616,1.0341546963564017,1.0236321681267575,1.0,1.0,0.0065469367061616,1.0209951679729816
2020-02-18,train,test,-0.0016377465838605,0.0078986621828753,-0.0178335630871439,0.9536062383270651,0.0460115394078487,0.0003822222650858,0,1.0,1.0,-0.0016377465838605,-0.0016377465838605,1.0324623991904704,1.021957090091353,1.0,1.0,-0.0016377465838605,1.0193244051410013
2020-02-19,train,test,0.0077453976622639,0.0078895502735726,-0.0178335630871439,0.9556531770390524,0.0439729178031466,0.0003739051578006,0,1.0,1.0,0.0077453976622639,0.0077453976622639,1.0404902804765397,1.0299032876527778,1.0,1.0,0.0077453976622639,1.027250132337344
2020-02-20,train,test,-0.0152491250801685,0.0085124880176546,-0.0190253312287645,0.8243764373653049,0.1735438556832167,0.0020797069514786,0,1.0,1.0,-0.0152491250801685,-0.0152491250801685,1.0247440770858791,1.0143173019454792,1.0,1.0,-0.0152491250801685,1.0117042980125308
2020-02-21,train,test,-0.0045213128558438,0.0083271388430898,-0.0190253312287645,0.8663589384608573,0.1322293458656104,0.0014117156735318,0,1.0,1.0,-0.0045213128558438,-0.0045213128558438,1.0201213467960675,1.009741607955115,1.0,1.0,-0.0045213128558438,1.007140391562781
2020-02-24,train,test,-0.0415864186231376,0.0129979452094283,-0.0278044290764209,5.084779924787362e-05,0.7815526500527863,0.2183965021479658,1,0.6007078845462255,1.0,-0.0415864186231376,-0.0415864186231376,0.97856816584875,0.9686112307924633,0.5,1.0,-0.0415864186231376,0.9661159712216127
2020-02-25,train,test,-0.0248434332841993,0.0139943401247808,-0.0291926434849205,0.0002501616700396,0.6728442544546698,0.3269055838752908,1,0.6007078845462255,0.6007078845462255,-0.0248434332841993,-0.01492364625301665,0.9545566718518502,0.9542633470878757,0.5,0.5,-0.01242171664209965,0.9541893801061023
2020-02-26,train,test,0.0071091879792029,0.0136793090256703,-0.0291926434849205,0.0210188130909323,0.7693606546413724,0.2096205322676949,1,0.6007078845462255,0.6007078845462255,0.0071091879792029,0.004270545271828429,0.9613669738443653,0.9583472860291753,0.5,0.5,0.00355459398960145,0.957587171247925
